PART_ID,Trial,Proc_version,Exp,Key,Corr,SOA,Reversal,Level,Rev_count,Lat
MALE20,1,cmp_vol,train,right,1,40,-,-,-,0.6068868637084961
MALE20,1,cmp_vol,train,right,1,40,-,-,-,0.719857931137085
MALE20,1,cmp_vol,train,left,1,40,-,-,-,0.5467631816864014
MALE20,1,cmp_vol,train,left,1,40,-,-,-,0.6726839542388916
MALE20,1,cmp_vol,train,left,1,40,-,-,-,0.7221329212188721
MALE20,1,cmp_vol,train,left,1,40,-,-,-,0.610435962677002
MALE20,2,cmp_vol,train,right,1,20,-,-,-,0.8817741870880127
MALE20,2,cmp_vol,train,left,1,20,-,-,-,0.7885489463806152
MALE20,3,cmp_vol,train,right,1,10,-,-,-,0.783423900604248
MALE20,3,cmp_vol,train,left,1,10,-,-,-,0.8995521068572998
