PART_ID,Trial,Proc_version,Exp,Key,Corr,SOA,Reversal,Level,Rev_count,Lat
eeg2MALE20,1,cmp_vol,train,left,1,40,-,-,-,0.3303229808807373
eeg2MALE20,1,cmp_vol,train,right,1,40,-,-,-,0.43277502059936523
