PART_ID,Trial,Proc_version,Exp,Key,Corr,SOA,Reversal,Level,Rev_count,Lat,Standard_first,Standard_higher
FILIP_MALE_20,1,cmp_freq,train,right,1,50,-,-,-,1.1967978477478027,True,False
FILIP_MALE_20,1,cmp_freq,train,left,1,50,-,-,-,0.6115739345550537,False,False
FILIP_MALE_20,1,cmp_freq,train,right,1,50,-,-,-,0.8565871715545654,False,True
FILIP_MALE_20,1,cmp_freq,train,left,1,50,-,-,-,0.8096089363098145,False,False
FILIP_MALE_20,1,cmp_freq,train,left,1,50,-,-,-,0.8837549686431885,True,True
FILIP_MALE_20,2,cmp_freq,train,right,1,20,-,-,-,0.8341689109802246,False,True
FILIP_MALE_20,2,cmp_freq,train,left,1,20,-,-,-,0.8734068870544434,True,True
FILIP_MALE_20,2,cmp_freq,train,left,1,20,-,-,-,0.8215858936309814,True,True
FILIP_MALE_20,2,cmp_freq,train,left,1,20,-,-,-,0.9106268882751465,True,True
FILIP_MALE_20,2,cmp_freq,train,left,1,20,-,-,-,0.8470439910888672,True,True
FILIP_MALE_20,3,cmp_freq,train,right,0,10,-,-,-,2.2096757888793945,False,False
FILIP_MALE_20,3,cmp_freq,train,right,1,10,-,-,-,1.6378319263458252,True,False
FILIP_MALE_20,3,cmp_freq,train,left,1,10,-,-,-,1.200901985168457,False,False
FILIP_MALE_20,3,cmp_freq,train,left,1,10,-,-,-,1.2633538246154785,False,False
FILIP_MALE_20,3,cmp_freq,train,left,1,10,-,-,-,0.9875879287719727,False,False
FILIP_MALE_20,3,cmp_freq,exp,right,1,8,0,0,0,0.9539368152618408,True,False
FILIP_MALE_20,4,cmp_freq,exp,right,1,8,0,0,-,0.9054811000823975,True,False
FILIP_MALE_20,5,cmp_freq,exp,left,1,8,0,1,-,0.7284128665924072,True,True
FILIP_MALE_20,6,cmp_freq,exp,right,1,7,0,1,-,0.6952829360961914,False,True
FILIP_MALE_20,7,cmp_freq,exp,right,1,7,0,1,-,0.8326079845428467,False,True
FILIP_MALE_20,8,cmp_freq,exp,left,1,7,0,1,-,2.909635066986084,True,True
FILIP_MALE_20,9,cmp_freq,exp,right,1,6,0,1,-,0.9004969596862793,True,False
FILIP_MALE_20,10,cmp_freq,exp,left,1,6,0,1,-,1.643024206161499,True,True
FILIP_MALE_20,11,cmp_freq,exp,right,1,6,0,1,-,3.3113210201263428,False,True
FILIP_MALE_20,12,cmp_freq,exp,left,1,5,0,1,-,1.3387370109558105,False,False
FILIP_MALE_20,13,cmp_freq,exp,left,0,5,1,-1,1,3.64554500579834,True,False
FILIP_MALE_20,14,cmp_freq,exp,right,1,6,0,-1,-,2.112104892730713,True,False
FILIP_MALE_20,15,cmp_freq,exp,right,1,6,0,-1,-,1.459350824356079,False,True
FILIP_MALE_20,16,cmp_freq,exp,left,1,6,1,1,2,2.3983731269836426,False,False
FILIP_MALE_20,17,cmp_freq,exp,left,1,5,0,1,-,1.0545969009399414,True,True
FILIP_MALE_20,18,cmp_freq,exp,left,1,5,0,1,-,3.297589063644409,True,True
FILIP_MALE_20,19,cmp_freq,exp,noans,0,5,1,-1,3,-1.0,False,False
FILIP_MALE_20,20,cmp_freq,exp,right,1,6,0,-1,-,1.0921070575714111,True,False
FILIP_MALE_20,21,cmp_freq,exp,right,1,6,0,-1,-,0.9338419437408447,True,False
FILIP_MALE_20,22,cmp_freq,exp,right,1,6,1,1,4,2.475910186767578,True,False
FILIP_MALE_20,23,cmp_freq,exp,right,1,5,0,1,-,2.5508599281311035,True,False
FILIP_MALE_20,24,cmp_freq,exp,left,1,5,0,1,-,3.7760400772094727,False,False
FILIP_MALE_20,25,cmp_freq,exp,left,1,5,0,1,-,1.214723825454712,True,True
FILIP_MALE_20,26,cmp_freq,exp,left,1,4,0,1,-,3.0322468280792236,True,True
FILIP_MALE_20,27,cmp_freq,exp,right,1,4,0,1,-,2.6391820907592773,False,True
FILIP_MALE_20,28,cmp_freq,exp,right,1,4,0,1,-,1.2528550624847412,True,False
FILIP_MALE_20,29,cmp_freq,exp,noans,0,3,1,-1,5,-1.0,False,False
FILIP_MALE_20,30,cmp_freq,exp,right,1,4,0,-1,-,2.536263942718506,True,False
