PART_ID,Trial,Proc_version,Exp,Key,Corr,SOA,Reversal,Level,Rev_count,Lat
MALE 6,1,cmp_freq,train,left,0,40,-,-,-,0.9034230709075928
MALE 6,1,cmp_freq,train,right,1,40,-,-,-,1.4370028972625732
