PART_ID,Trial,Proc_version,Exp,Key,Corr,SOA,Reversal,Level,Rev_count,Lat,Standard_first,Standard_higher
tbk7kwi_MALE_20,1,cmp_freq,train,right,1,50,-,-,-,2.496706008911133,False,True
tbk7kwi_MALE_20,1,cmp_freq,train,left,1,50,-,-,-,0.7772600650787354,False,False
tbk7kwi_MALE_20,1,cmp_freq,train,right,1,50,-,-,-,1.153691053390503,False,True
tbk7kwi_MALE_20,1,cmp_freq,train,left,1,50,-,-,-,1.4369819164276123,True,True
tbk7kwi_MALE_20,1,cmp_freq,train,left,1,50,-,-,-,1.7179808616638184,False,False
tbk7kwi_MALE_20,2,cmp_freq,train,right,1,20,-,-,-,1.4445760250091553,False,True
tbk7kwi_MALE_20,2,cmp_freq,train,left,1,20,-,-,-,0.910041093826294,True,True
tbk7kwi_MALE_20,2,cmp_freq,train,right,0,20,-,-,-,1.6593070030212402,True,True
tbk7kwi_MALE_20,2,cmp_freq,train,noans,0,20,-,-,-,-1.0,False,True
tbk7kwi_MALE_20,2,cmp_freq,train,right,1,20,-,-,-,1.12601900100708,False,True
tbk7kwi_MALE_20,3,cmp_freq,train,left,1,10,-,-,-,1.3114900588989258,True,True
tbk7kwi_MALE_20,3,cmp_freq,train,right,1,10,-,-,-,0.8613338470458984,False,True
tbk7kwi_MALE_20,3,cmp_freq,train,right,1,10,-,-,-,1.0875160694122314,False,True
tbk7kwi_MALE_20,3,cmp_freq,train,left,1,10,-,-,-,1.0552167892456055,False,False
tbk7kwi_MALE_20,3,cmp_freq,train,left,1,10,-,-,-,0.9885962009429932,True,True
tbk7kwi_MALE_20,3,cmp_freq,exp,left,1,8,0,0,0,1.1995270252227783,False,False
tbk7kwi_MALE_20,4,cmp_freq,exp,left,1,8,0,0,-,1.1705138683319092,True,True
tbk7kwi_MALE_20,5,cmp_freq,exp,left,1,8,0,1,-,1.1597509384155273,False,False
tbk7kwi_MALE_20,6,cmp_freq,exp,left,1,7,0,1,-,1.3603308200836182,True,True
tbk7kwi_MALE_20,7,cmp_freq,exp,left,1,7,0,1,-,1.1811017990112305,True,True
tbk7kwi_MALE_20,8,cmp_freq,exp,right,1,7,0,1,-,1.2234458923339844,False,True
tbk7kwi_MALE_20,9,cmp_freq,exp,right,1,6,0,1,-,1.2196300029754639,False,True
tbk7kwi_MALE_20,10,cmp_freq,exp,right,1,6,0,1,-,1.0518639087677002,True,False
tbk7kwi_MALE_20,11,cmp_freq,exp,left,1,6,0,1,-,1.1840989589691162,True,True
tbk7kwi_MALE_20,12,cmp_freq,exp,left,0,5,1,-1,1,1.4104969501495361,False,True
tbk7kwi_MALE_20,13,cmp_freq,exp,left,0,6,0,-1,-,2.0040810108184814,True,False
tbk7kwi_MALE_20,14,cmp_freq,exp,left,0,7,0,-1,-,1.0556919574737549,False,True
tbk7kwi_MALE_20,15,cmp_freq,exp,right,0,8,0,-1,-,0.9601089954376221,True,True
tbk7kwi_MALE_20,16,cmp_freq,exp,right,0,9,0,-1,-,1.9523937702178955,False,False
