PART_ID,Trial,Proc_version,Exp,Key,Corr,SOA,Reversal,Level,Rev_count,Lat
MALE20,1,cmp_freq,train,left,1,8000,-,-,-,0.8552389144897461
MALE20,1,cmp_freq,train,right,1,8000,-,-,-,0.5886421203613281
MALE20,1,cmp_freq,train,right,1,8000,-,-,-,0.892963171005249
MALE20,1,cmp_freq,train,right,1,8000,-,-,-,0.9087598323822021
MALE20,1,cmp_freq,train,right,1,8000,-,-,-,0.540647029876709
MALE20,1,cmp_freq,train,right,1,8000,-,-,-,0.7338228225708008
MALE20,2,cmp_freq,train,right,1,20,-,-,-,0.7337181568145752
