PART_ID,Trial,Proc_version,Exp,Key,Corr,SOA,Reversal,Level,Rev_count,Lat
MALE20,1,Volume,0,right,1,40,-,-,-,0.7553984289988875
MALE20,1,Volume,0,right,1,40,-,-,-,0.5254551350371912
MALE20,1,Volume,0,right,1,40,-,-,-,0.769449005019851
MALE20,1,Volume,0,right,1,40,-,-,-,0.5534991720924154
MALE20,1,Volume,0,left,1,40,-,-,-,0.5521646999986842
MALE20,1,Volume,0,right,1,40,-,-,-,1.253613924025558
MALE20,1,Volume,0,left,1,40,-,-,-,0.6853321410017088
MALE20,1,Volume,0,right,1,40,-,-,-,0.6165373190306127
MALE20,1,Volume,0,right,1,40,-,-,-,0.7698580799624324
MALE20,1,Volume,0,left,1,40,-,-,-,0.6585527840070426
MALE20,1,Volume,0,left,1,40,-,-,-,0.7704124820884317
MALE20,1,Volume,0,left,1,40,-,-,-,0.6391818691045046
MALE20,1,Volume,0,left,1,40,-,-,-,0.6552081960253417
MALE20,1,Volume,0,left,1,40,-,-,-,0.752050106995739
MALE20,1,Volume,0,left,1,40,-,-,-,0.8682834199862555
MALE20,1,Volume,0,left,1,40,-,-,-,0.6430994090624154
MALE20,1,Volume,0,right,1,40,-,-,-,0.7180516629014164
MALE20,1,Volume,0,left,1,40,-,-,-,1.0034314870135859
MALE20,1,Volume,0,left,1,40,-,-,-,1.1794861189555377
MALE20,1,Volume,0,left,1,40,-,-,-,0.7300801549572498
MALE20,2,Volume,0,right,1,20,-,-,-,0.8461301550269127
MALE20,2,Volume,0,right,1,20,-,-,-,0.8493261369876564
MALE20,3,Volume,0,right,1,10,-,-,-,0.946638835943304
MALE20,3,Volume,0,left,1,10,-,-,-,0.9788593869889155
MALE20,3,Volume,1,right,0,10,0,-1,0,3.987958414014429
MALE20,4,Volume,1,right,1,15,0,-1,-,1.0849537199828774
MALE20,5,Volume,1,left,1,15,0,-1,-,0.619905341998674
MALE20,6,Volume,1,left,1,15,1,1,1,1.1535628159763291
MALE20,7,Volume,1,left,1,10,0,1,-,0.968099003075622
MALE20,8,Volume,1,left,1,10,0,1,-,0.9279720210470259
MALE20,9,Volume,1,right,1,10,0,1,-,0.7366389419184998
MALE20,10,Volume,1,right,1,5,0,1,-,1.3661928300280124
MALE20,11,Volume,1,left,0,5,1,-1,2,2.3354333660099655
