trigger_no,trigger_type,corr,key
# 0:01:00.500497  | info     | Clear message sent to EEG.
# 0:01:00.897226  | info     | Value: 26 sent to EEG.
# 0:01:00.897277  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:01:00.901491  | info     | Clear message sent to EEG.
# 0:01:01.525613  | info     | Value: 27 sent to EEG.
# 0:01:01.525662  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=True
# 0:01:01.529989  | info     | Clear message sent to EEG.
# 0:01:01.722478  | info     | Value: 28 sent to EEG.
# 0:01:01.722487  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:01:01.726666  | info     | Clear message sent to EEG.
