trigger_no,trigger_type,corr,key
# 0:01:37.404536  | info     | Clear message sent to EEG.
# 0:01:37.906214  | info     | Value: 32 sent to EEG.
# 0:01:37.906283  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:01:37.910484  | info     | Clear message sent to EEG.
# 0:01:38.522809  | info     | Value: 33 sent to EEG.
# 0:01:38.522848  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=True
# 0:01:38.526970  | info     | Clear message sent to EEG.
# 0:01:39.011489  | info     | Value: 34 sent to EEG.
# 0:01:39.011507  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:01:39.015635  | info     | Clear message sent to EEG.
# 0:01:39.432849  | info     | Value: 35 sent to EEG.
# 0:01:39.432862  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:01:39.437046  | info     | Clear message sent to EEG.
# 0:01:43.320030  | info     | Value: 36 sent to EEG.
# 0:01:43.320073  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:01:43.324192  | info     | Clear message sent to EEG.
# 0:01:43.825852  | info     | Value: 37 sent to EEG.
# 0:01:43.825904  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:01:43.830118  | info     | Clear message sent to EEG.
# 0:01:44.449373  | info     | Value: 38 sent to EEG.
# 0:01:44.449425  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=True
# 0:01:44.453597  | info     | Clear message sent to EEG.
# 0:01:44.931112  | info     | Value: 39 sent to EEG.
# 0:01:44.931127  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:01:44.935249  | info     | Clear message sent to EEG.
# 0:01:46.108604  | info     | Value: 40 sent to EEG.
# 0:01:46.108617  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:01:46.112743  | info     | Clear message sent to EEG.
# 0:01:49.655956  | info     | Value: 41 sent to EEG.
# 0:01:49.655985  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:01:49.660095  | info     | Clear message sent to EEG.
# 0:01:50.161626  | info     | Value: 42 sent to EEG.
# 0:01:50.161698  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:01:50.165941  | info     | Clear message sent to EEG.
# 0:01:50.787021  | info     | Value: 43 sent to EEG.
# 0:01:50.787071  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=True
# 0:01:50.791269  | info     | Clear message sent to EEG.
# 0:01:51.266970  | info     | Value: 44 sent to EEG.
# 0:01:51.266989  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:01:51.271323  | info     | Clear message sent to EEG.
# 0:01:58.973884  | info     | Value: 45 sent to EEG.
# 0:01:58.973925  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:01:58.978009  | info     | Clear message sent to EEG.
# 0:01:59.479621  | info     | Value: 46 sent to EEG.
# 0:01:59.479673  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:01:59.483872  | info     | Clear message sent to EEG.
# 0:02:00.099719  | info     | Value: 47 sent to EEG.
# 0:02:00.099751  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=True
# 0:02:00.103868  | info     | Clear message sent to EEG.
# 0:02:00.584890  | info     | Value: 48 sent to EEG.
# 0:02:00.584907  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:02:00.589103  | info     | Clear message sent to EEG.
# 0:02:01.225659  | info     | Value: 49 sent to EEG.
# 0:02:01.225671  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:02:01.229820  | info     | Clear message sent to EEG.
# 0:02:04.945005  | info     | Value: 50 sent to EEG.
# 0:02:04.945024  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:02:04.949106  | info     | Clear message sent to EEG.
# 0:02:05.450667  | info     | Value: 51 sent to EEG.
# 0:02:05.450714  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:02:05.454908  | info     | Clear message sent to EEG.
# 0:02:06.074141  | info     | Value: 52 sent to EEG.
# 0:02:06.074194  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=True
# 0:02:06.078380  | info     | Clear message sent to EEG.
# 0:02:06.555914  | info     | Value: 53 sent to EEG.
# 0:02:06.555927  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:02:06.560210  | info     | Clear message sent to EEG.
# 0:02:07.385549  | info     | Value: 54 sent to EEG.
# 0:02:07.385562  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:02:07.389663  | info     | Clear message sent to EEG.
# 0:02:10.976719  | info     | Value: 55 sent to EEG.
# 0:02:10.976838  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:02:10.981018  | info     | Clear message sent to EEG.
# 0:02:11.482526  | info     | Value: 56 sent to EEG.
# 0:02:11.482590  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:02:11.486783  | info     | Clear message sent to EEG.
# 0:02:12.106485  | info     | Value: 57 sent to EEG.
# 0:02:12.106541  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=True
# 0:02:12.110742  | info     | Clear message sent to EEG.
# 0:02:12.587712  | info     | Value: 58 sent to EEG.
# 0:02:12.587737  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:02:12.591934  | info     | Clear message sent to EEG.
# 0:02:12.967762  | info     | Value: 59 sent to EEG.
# 0:02:12.967777  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:02:12.971959  | info     | Clear message sent to EEG.
# 0:02:16.562255  | info     | Value: 60 sent to EEG.
# 0:02:16.562272  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:02:16.566394  | info     | Clear message sent to EEG.
# 0:02:17.067956  | info     | Value: 1 sent to EEG.
# 0:02:17.068013  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:02:17.072190  | info     | Clear message sent to EEG.
# 0:02:17.692080  | info     | Value: 2 sent to EEG.
# 0:02:17.692146  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=True
# 0:02:17.696358  | info     | Clear message sent to EEG.
# 0:02:18.173180  | info     | Value: 3 sent to EEG.
# 0:02:18.173198  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:02:18.177403  | info     | Clear message sent to EEG.
# 0:02:18.779524  | info     | Value: 4 sent to EEG.
# 0:02:18.779536  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:02:18.783729  | info     | Clear message sent to EEG.
# 0:02:22.442147  | info     | Value: 5 sent to EEG.
# 0:02:22.442168  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:02:22.446356  | info     | Clear message sent to EEG.
# 0:02:22.947834  | info     | Value: 6 sent to EEG.
# 0:02:22.947884  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:02:22.952030  | info     | Clear message sent to EEG.
# 0:02:23.564651  | info     | Value: 7 sent to EEG.
# 0:02:23.564669  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=True
# 0:02:23.568804  | info     | Clear message sent to EEG.
# 0:02:24.053044  | info     | Value: 8 sent to EEG.
# 0:02:24.053059  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:02:24.057190  | info     | Clear message sent to EEG.
# 0:02:24.619862  | info     | Value: 9 sent to EEG.
# 0:02:24.619875  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:02:24.624176  | info     | Clear message sent to EEG.
# 0:02:28.177142  | info     | Value: 10 sent to EEG.
# 0:02:28.177192  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:02:28.181312  | info     | Clear message sent to EEG.
# 0:02:28.682870  | info     | Value: 11 sent to EEG.
# 0:02:28.682955  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:02:28.687141  | info     | Clear message sent to EEG.
# 0:02:29.307757  | info     | Value: 12 sent to EEG.
# 0:02:29.307807  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=True
# 0:02:29.312003  | info     | Clear message sent to EEG.
# 0:02:29.788156  | info     | Value: 13 sent to EEG.
# 0:02:29.788171  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:02:29.792300  | info     | Clear message sent to EEG.
# 0:02:30.296297  | info     | Value: 14 sent to EEG.
# 0:02:30.296309  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:02:30.300506  | info     | Clear message sent to EEG.
# 0:02:35.659882  | info     | Value: 15 sent to EEG.
# 0:02:35.659899  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:02:35.664030  | info     | Clear message sent to EEG.
# 0:02:36.165648  | info     | Value: 16 sent to EEG.
# 0:02:36.165697  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:02:36.169925  | info     | Clear message sent to EEG.
# 0:02:36.784418  | info     | Value: 17 sent to EEG.
# 0:02:36.784439  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=True
# 0:02:36.788586  | info     | Clear message sent to EEG.
# 0:02:37.270928  | info     | Value: 18 sent to EEG.
# 0:02:37.270949  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:02:37.275136  | info     | Clear message sent to EEG.
# 0:02:37.983810  | info     | Value: 19 sent to EEG.
# 0:02:37.983823  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:02:37.987962  | info     | Clear message sent to EEG.
# 0:02:40.562669  | info     | Value: 20 sent to EEG.
# 0:02:40.562763  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:02:40.567015  | info     | Clear message sent to EEG.
# 0:02:41.068980  | info     | Value: 21 sent to EEG.
# 0:02:41.069001  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:02:41.073176  | info     | Clear message sent to EEG.
# 0:02:41.687165  | info     | Value: 22 sent to EEG.
# 0:02:41.687184  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=True
# 0:02:41.691301  | info     | Clear message sent to EEG.
# 0:02:42.173701  | info     | Value: 23 sent to EEG.
# 0:02:42.173726  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:02:42.177830  | info     | Clear message sent to EEG.
# 0:02:42.857561  | info     | Value: 24 sent to EEG.
# 0:02:42.857574  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:02:42.861729  | info     | Clear message sent to EEG.
# 0:02:45.590555  | info     | Value: 25 sent to EEG.
# 0:02:45.590573  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:02:45.594679  | info     | Clear message sent to EEG.
# 0:02:46.096775  | info     | Value: 26 sent to EEG.
# 0:02:46.096834  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:02:46.101015  | info     | Clear message sent to EEG.
# 0:02:46.714980  | info     | Value: 27 sent to EEG.
# 0:02:46.714996  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=True
# 0:02:46.719104  | info     | Clear message sent to EEG.
# 0:02:47.201557  | info     | Value: 28 sent to EEG.
# 0:02:47.201572  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:02:47.205778  | info     | Clear message sent to EEG.
# 0:02:47.874724  | info     | Value: 29 sent to EEG.
# 0:02:47.874736  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:02:47.878945  | info     | Clear message sent to EEG.
# 0:02:50.655365  | info     | Value: 30 sent to EEG.
# 0:02:50.655381  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:02:50.659487  | info     | Clear message sent to EEG.
# 0:02:51.161875  | info     | Value: 31 sent to EEG.
# 0:02:51.161923  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:02:51.166094  | info     | Clear message sent to EEG.
# 0:02:51.777326  | info     | Value: 32 sent to EEG.
# 0:02:51.777342  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=True
# 0:02:51.781416  | info     | Clear message sent to EEG.
# 0:02:52.266903  | info     | Value: 33 sent to EEG.
# 0:02:52.266917  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:02:52.271056  | info     | Clear message sent to EEG.
# 0:02:53.137651  | info     | Value: 34 sent to EEG.
# 0:02:53.137667  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:02:53.141870  | info     | Clear message sent to EEG.
# 0:02:55.882499  | info     | Value: 35 sent to EEG.
# 0:02:55.882519  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:02:55.886625  | info     | Clear message sent to EEG.
# 0:02:56.388542  | info     | Value: 36 sent to EEG.
# 0:02:56.388595  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:02:56.392775  | info     | Clear message sent to EEG.
# 0:02:57.006414  | info     | Value: 37 sent to EEG.
# 0:02:57.006431  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=True
# 0:02:57.010538  | info     | Clear message sent to EEG.
# 0:02:57.493494  | info     | Value: 38 sent to EEG.
# 0:02:57.493509  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:02:57.497611  | info     | Clear message sent to EEG.
# 0:02:58.187523  | info     | Value: 39 sent to EEG.
# 0:02:58.187535  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:02:58.191858  | info     | Clear message sent to EEG.
# 0:03:01.000125  | info     | Value: 40 sent to EEG.
# 0:03:01.000152  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:03:01.004263  | info     | Clear message sent to EEG.
# 0:03:01.506302  | info     | Value: 41 sent to EEG.
# 0:03:01.506352  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:03:01.510540  | info     | Clear message sent to EEG.
# 0:03:02.124526  | info     | Value: 42 sent to EEG.
# 0:03:02.124543  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=True
# 0:03:02.128652  | info     | Clear message sent to EEG.
# 0:03:02.611547  | info     | Value: 43 sent to EEG.
# 0:03:02.611572  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:03:02.615874  | info     | Clear message sent to EEG.
# 0:03:03.347962  | info     | Value: 44 sent to EEG.
# 0:03:03.347974  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:03:03.352309  | info     | Clear message sent to EEG.
# 0:03:05.918231  | info     | Value: 45 sent to EEG.
# 0:03:05.918250  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:03:05.922358  | info     | Clear message sent to EEG.
# 0:03:06.424386  | info     | Value: 46 sent to EEG.
# 0:03:06.424438  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:03:06.428623  | info     | Clear message sent to EEG.
# 0:03:07.043116  | info     | Value: 47 sent to EEG.
# 0:03:07.043133  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=True
# 0:03:07.047239  | info     | Clear message sent to EEG.
# 0:03:07.529536  | info     | Value: 48 sent to EEG.
# 0:03:07.529550  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:03:07.533763  | info     | Clear message sent to EEG.
# 0:03:08.262746  | info     | Value: 49 sent to EEG.
# 0:03:08.262758  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:03:08.267078  | info     | Clear message sent to EEG.
# 0:03:10.832760  | info     | Value: 50 sent to EEG.
# 0:03:10.832819  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:03:10.836932  | info     | Clear message sent to EEG.
# 0:03:11.339547  | info     | Value: 51 sent to EEG.
# 0:03:11.339602  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:03:11.343775  | info     | Clear message sent to EEG.
# 0:03:11.957788  | info     | Value: 52 sent to EEG.
# 0:03:11.957805  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=True
# 0:03:11.961915  | info     | Clear message sent to EEG.
# 0:03:12.444934  | info     | Value: 53 sent to EEG.
# 0:03:12.444948  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:03:12.449284  | info     | Clear message sent to EEG.
# 0:03:13.009635  | info     | Value: 54 sent to EEG.
# 0:03:13.009647  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:03:13.013855  | info     | Clear message sent to EEG.
# 0:03:15.493127  | info     | Value: 55 sent to EEG.
# 0:03:15.493144  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:03:15.497215  | info     | Clear message sent to EEG.
# 0:03:15.999358  | info     | Value: 56 sent to EEG.
