trigger_no,trigger_type,corr,key
# 0:00:54.590887  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:00:54.635953  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:00:54.676112  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:00:55.840842  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:00:56.341563  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:00:56.684634  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=False
# 0:00:57.102764  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:00:57.145503  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:00:57.185690  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:00:58.352060  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:00:58.852712  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:00:59.197551  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=False
# 0:00:59.630914  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:00:59.673323  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:00:59.713483  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
