trigger_no,trigger_type,corr,key
# 0:01:48.502935  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:01:48.653144  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:01:49.834527  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:01:50.334857  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:01:50.657760  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=False
# 0:01:51.156047  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:01:51.434052  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:01:52.618163  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:01:53.118998  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:01:53.442019  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=False
# 0:01:53.940307  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:01:54.095547  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:01:55.285044  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:01:55.785433  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:01:56.108403  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=False
# 0:01:56.605430  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:01:56.714217  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:01:57.905255  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:01:58.405402  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:01:58.728208  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=False
# 0:01:59.226111  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:01:59.445264  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
# 0:02:00.634829  | info     | send_trigger() run with params trigger_type=stim_1_start, info=None, with_delay=True
# 0:02:01.135049  | info     | send_trigger() run with params trigger_type=stim_1_end, info=None, with_delay=True
# 0:02:01.457806  | info     | send_trigger() run with params trigger_type=stim_2_start, info=None, with_delay=False
# 0:02:01.955989  | info     | send_trigger() run with params trigger_type=stim_2_end, info=None, with_delay=True
# 0:02:04.768968  | info     | send_trigger() run with params trigger_type=answered, info=None, with_delay=True
