PART_ID,Trial,Proc_version,Exp,Key,Corr,SOA,Reversal,Level,Rev_count,Lat,Standard_first,Standard_higher
jijiji_MALE_20,1,cmp_dur,train,left,0,300,-,-,-,4.584832191467285,True,False
