PART_ID,Trial,Proc_version,Exp,Key,Corr,SOA,Reversal,Level,Rev_count,Lat,Standard_first,Standard_higher
gtrgwtfgeg_MALE_20,1,cmp_dur,train,right,0,300,-,-,-,2.1621758937835693,True,True
gtrgwtfgeg_MALE_20,1,cmp_dur,train,noans,0,300,-,-,-,-1.0,True,False
gtrgwtfgeg_MALE_20,1,cmp_dur,train,noans,0,300,-,-,-,-1.0,True,False
gtrgwtfgeg_MALE_20,1,cmp_dur,train,noans,0,300,-,-,-,-1.0,True,False
gtrgwtfgeg_MALE_20,1,cmp_dur,train,noans,0,300,-,-,-,-1.0,True,True
gtrgwtfgeg_MALE_20,2,cmp_dur,train,noans,0,180,-,-,-,-1.0,True,True
gtrgwtfgeg_MALE_20,2,cmp_dur,train,noans,0,180,-,-,-,-1.0,True,True
gtrgwtfgeg_MALE_20,2,cmp_dur,train,noans,0,180,-,-,-,-1.0,True,True
gtrgwtfgeg_MALE_20,2,cmp_dur,train,noans,0,180,-,-,-,-1.0,True,False
gtrgwtfgeg_MALE_20,2,cmp_dur,train,noans,0,180,-,-,-,-1.0,True,False
gtrgwtfgeg_MALE_20,3,cmp_dur,train,noans,0,90,-,-,-,-1.0,True,True
gtrgwtfgeg_MALE_20,3,cmp_dur,train,noans,0,90,-,-,-,-1.0,True,False
gtrgwtfgeg_MALE_20,3,cmp_dur,train,noans,0,90,-,-,-,-1.0,True,True
gtrgwtfgeg_MALE_20,3,cmp_dur,train,noans,0,90,-,-,-,-1.0,True,True
gtrgwtfgeg_MALE_20,3,cmp_dur,train,noans,0,90,-,-,-,-1.0,True,True
