PART_ID,Trial,Proc_version,Exp,Key,Corr,SOA,Reversal,Level,Rev_count,Lat,Standard_first,Standard_higher
gtggrggg_MALE_20,1,cmp_dur,train,right,1,300,-,-,-,1.2898378372192383,True,False
gtggrggg_MALE_20,1,cmp_dur,train,right,1,300,-,-,-,1.156048059463501,True,False
