PART_ID,Trial,Proc_version,Exp,Key,Corr,SOA,Reversal,Level,Rev_count,Lat,Standard_first,Standard_higher
kokoppok_MALE_20,1,cmp_dur,train,left,0,300,-,-,-,2.3512909412384033,True,False
kokoppok_MALE_20,1,cmp_dur,train,right,1,300,-,-,-,3.077476978302002,True,False
kokoppok_MALE_20,1,cmp_dur,train,left,0,300,-,-,-,1.8332691192626953,True,False
kokoppok_MALE_20,1,cmp_dur,train,left,1,300,-,-,-,1.2512447834014893,True,True
kokoppok_MALE_20,1,cmp_dur,train,left,1,300,-,-,-,0.987379789352417,True,True
kokoppok_MALE_20,2,cmp_dur,train,left,0,180,-,-,-,1.3991811275482178,True,False
kokoppok_MALE_20,2,cmp_dur,train,left,0,180,-,-,-,1.1731770038604736,True,False
kokoppok_MALE_20,2,cmp_dur,train,left,1,180,-,-,-,0.18863916397094727,True,True
kokoppok_MALE_20,2,cmp_dur,train,left,0,180,-,-,-,2.173218011856079,True,False
kokoppok_MALE_20,2,cmp_dur,train,left,1,180,-,-,-,1.2377941608428955,True,True
kokoppok_MALE_20,3,cmp_dur,train,noans,0,90,-,-,-,-1.0,True,False
kokoppok_MALE_20,3,cmp_dur,train,noans,0,90,-,-,-,-1.0,True,False
kokoppok_MALE_20,3,cmp_dur,train,noans,0,90,-,-,-,-1.0,True,True
kokoppok_MALE_20,3,cmp_dur,train,left,0,90,-,-,-,0.8590900897979736,True,False
kokoppok_MALE_20,3,cmp_dur,train,left,1,90,-,-,-,3.2665059566497803,True,True
kokoppok_MALE_20,3,cmp_dur,exp,left,1,180,0,0,0,1.9065358638763428,True,True
kokoppok_MALE_20,4,cmp_dur,exp,noans,0,180,0,-1,-,-1.0,True,True
kokoppok_MALE_20,5,cmp_dur,exp,noans,0,210,0,-1,-,-1.0,True,True
kokoppok_MALE_20,6,cmp_dur,exp,noans,0,240,0,-1,-,-1.0,True,True
