PART_ID,Trial,Proc_version,Exp,Key,Corr,SOA,Reversal,Level,Rev_count,Lat,Standard_first,Standard_higher
yuyouyfouwey_MALE_20,1,cmp_dur,train,right,1,300,-,-,-,1.8778750896453857,True,False
yuyouyfouwey_MALE_20,1,cmp_dur,train,left,1,300,-,-,-,1.294740915298462,True,True
