PART_ID,Trial,Proc_version,Exp,Key,Corr,SOA,Reversal,Level,Rev_count,Lat
qwe_MALE_20,1,cmp_dur,train,left,1,400,-,-,-,1.0271549224853516
qwe_MALE_20,1,cmp_dur,train,left,1,400,-,-,-,0.5798261165618896
qwe_MALE_20,1,cmp_dur,train,right,1,400,-,-,-,1.4217870235443115
