PART_ID,Trial,Proc_version,Exp,Key,Corr,SOA,Reversal,Level,Rev_count,Lat,Standard_first,Standard_higher
hghthhthg_MALE_20,1,cmp_dur,train,left,1,300,-,-,-,3.4577457904815674,True,True
hghthhthg_MALE_20,1,cmp_dur,train,noans,0,300,-,-,-,-1.0,True,False
hghthhthg_MALE_20,1,cmp_dur,train,noans,0,300,-,-,-,-1.0,True,False
hghthhthg_MALE_20,1,cmp_dur,train,noans,0,300,-,-,-,-1.0,True,False
