PART_ID,Trial,Proc_version,Exp,Key,Corr,SOA,Reversal,Level,Rev_count,Lat,Standard_first,Standard_higher
FILIP_MALE_25,72,cmp_dur,exp,right,1,60,0,1,-,2.9218499660491943,True,False
FILIP_MALE_25,73,cmp_dur,exp,left,0,60,1,-1,17,4.089432954788208,True,False
FILIP_MALE_25,74,cmp_dur,exp,right,1,90,0,-1,-,0.9914140701293945,True,False
FILIP_MALE_25,75,cmp_dur,exp,left,0,90,0,-1,-,2.3391480445861816,True,False
FILIP_MALE_25,76,cmp_dur,exp,left,1,120,0,-1,-,1.3054389953613281,True,True
FILIP_MALE_25,77,cmp_dur,exp,left,1,120,0,-1,-,0.9088771343231201,True,True
FILIP_MALE_25,78,cmp_dur,exp,left,1,120,1,1,18,0.8200130462646484,True,True
FILIP_MALE_25,79,cmp_dur,exp,left,1,90,0,1,-,1.057607889175415,True,True
FILIP_MALE_25,80,cmp_dur,exp,right,1,90,0,1,-,0.9883949756622314,True,False
FILIP_MALE_25,81,cmp_dur,exp,left,1,90,0,1,-,0.8432538509368896,True,True
FILIP_MALE_25,82,cmp_dur,exp,left,1,60,0,1,-,1.2152011394500732,True,True
FILIP_MALE_25,83,cmp_dur,exp,left,1,60,0,1,-,1.0411880016326904,True,True
FILIP_MALE_25,84,cmp_dur,exp,left,1,60,0,1,-,2.001147985458374,True,True
FILIP_MALE_25,85,cmp_dur,exp,left,0,30,1,-1,19,3.389319896697998,True,False
FILIP_MALE_25,86,cmp_dur,exp,right,1,60,0,-1,-,0.7708179950714111,True,False
FILIP_MALE_25,87,cmp_dur,exp,right,1,60,0,-1,-,1.8850650787353516,True,False
FILIP_MALE_25,88,cmp_dur,exp,left,1,60,1,1,20,1.4571280479431152,True,True
FILIP_MALE_25,89,cmp_dur,exp,left,1,30,0,1,-,1.4680302143096924,True,True
FILIP_MALE_25,90,cmp_dur,exp,left,0,30,1,-1,21,4.071205139160156,True,False
FILIP_MALE_25,91,cmp_dur,exp,right,0,60,0,-1,-,0.791546106338501,True,True
FILIP_MALE_25,92,cmp_dur,exp,right,1,90,0,-1,-,1.1468069553375244,True,False
FILIP_MALE_25,93,cmp_dur,exp,left,1,90,0,-1,-,1.1465771198272705,True,True
FILIP_MALE_25,94,cmp_dur,exp,right,1,90,1,1,22,1.0975069999694824,True,False
FILIP_MALE_25,95,cmp_dur,exp,right,1,60,0,1,-,2.7738780975341797,True,False
FILIP_MALE_25,96,cmp_dur,exp,left,1,60,0,1,-,1.7205631732940674,True,True
FILIP_MALE_25,97,cmp_dur,exp,right,1,60,0,1,-,1.2009711265563965,True,False
FILIP_MALE_25,98,cmp_dur,exp,right,0,30,1,-1,23,3.3349111080169678,True,True
FILIP_MALE_25,99,cmp_dur,exp,right,1,60,0,-1,-,1.8305330276489258,True,False
FILIP_MALE_25,100,cmp_dur,exp,left,1,60,0,-1,-,0.8327288627624512,True,True
FILIP_MALE_25,101,cmp_dur,exp,left,0,60,0,-1,-,3.63188099861145,True,False
FILIP_MALE_25,102,cmp_dur,exp,right,1,90,0,-1,-,2.209019899368286,True,False
FILIP_MALE_25,103,cmp_dur,exp,right,1,90,0,-1,-,2.5469138622283936,True,False
FILIP_MALE_25,104,cmp_dur,exp,left,1,90,1,1,24,1.522765874862671,True,True
FILIP_MALE_25,105,cmp_dur,exp,left,1,60,0,1,-,1.3296489715576172,True,True
FILIP_MALE_25,106,cmp_dur,exp,right,1,60,0,1,-,3.762618064880371,True,False
FILIP_MALE_25,107,cmp_dur,exp,left,1,60,0,1,-,1.6541008949279785,True,True
FILIP_MALE_25,108,cmp_dur,exp,left,1,30,0,1,-,3.4967010021209717,True,True
FILIP_MALE_25,109,cmp_dur,exp,right,1,30,0,1,-,3.999177932739258,True,False
FILIP_MALE_25,110,cmp_dur,exp,right,1,30,0,1,-,1.213759183883667,True,False
FILIP_MALE_25,111,cmp_dur,exp,left,0,0,1,-1,25,1.4462440013885498,True,False
FILIP_MALE_25,112,cmp_dur,exp,right,1,30,0,-1,-,1.8649120330810547,True,False
FILIP_MALE_25,113,cmp_dur,exp,right,1,30,0,-1,-,2.506709098815918,True,False
FILIP_MALE_25,114,cmp_dur,exp,left,1,30,1,1,26,1.1749489307403564,True,True
FILIP_MALE_25,115,cmp_dur,exp,left,0,0,1,-1,27,1.48990797996521,True,False
FILIP_MALE_25,116,cmp_dur,exp,right,1,30,0,-1,-,1.3292500972747803,True,False
FILIP_MALE_25,117,cmp_dur,exp,right,1,30,0,-1,-,1.2136969566345215,True,False
FILIP_MALE_25,118,cmp_dur,exp,right,0,30,0,-1,-,1.8892090320587158,True,True
FILIP_MALE_25,119,cmp_dur,exp,left,1,60,0,-1,-,0.889976978302002,True,True
FILIP_MALE_25,120,cmp_dur,exp,left,1,60,0,-1,-,1.8652839660644531,True,True
FILIP_MALE_25,121,cmp_dur,exp,right,1,60,1,1,28,1.4279711246490479,True,False
FILIP_MALE_25,122,cmp_dur,exp,left,1,30,0,1,-,1.0765790939331055,True,True
